,gene_names,Control_Gut_1,Control_Gut_2,Control_Gut_3,Control_Gut_4,Pseudomonas_Gut_1,Pseudomonas_Gut_2,Pseudomonas_Gut_3,Pseudomonas_Gut_4,Control_Carcass_1,Control_Carcass_2,Control_Carcass_3,Control_Carcass_4,Pseudomonas_Carcass_1,Pseudomonas_Carcass_2,Pseudomonas_Carcass_3,Pseudomonas_Carcass_4
335,LOC101894187,183,45,125,113,203,126,126,154,0,0,0,0,0,0,0,0
336,LOC101894361,399,85,361,137,334,620,45,338,0,0,0,0,0,0,0,0
337,LOC101895171,15,10,11,15,56,72,7,21,0,0,0,0,0,0,0,0
338,LOC101894520,318,85,185,217,229,235,191,282,0,0,0,0,0,0,0,0
339,LOC101894681,228,77,153,145,247,184,157,191,0,0,0,0,0,0,0,0
340,LOC101895344,426,109,239,211,334,416,246,371,0,0,0,0,0,0,0,0
341,LOC101895694,148,43,85,92,81,147,92,194,0,0,0,0,0,0,0,0
342,LOC101895869,2464,273,849,1398,1866,2070,1292,2103,1,0,0,0,0,1,0,0
343,LOC101896040,52,65,84,69,44,62,72,62,82,66,64,73,73,64,71,104
344,LOC109611819,0,1,0,0,0,0,0,2,0,0,3,0,1,0,0,0
345,LOC101896317,8,19,27,20,6,12,17,9,30,19,19,18,21,13,16,29
346,LOC101896494,3,4,4,4,3,3,2,3,6,8,6,7,7,5,6,4
347,LOC101896674,6,10,11,9,6,7,10,10,10,7,7,9,10,6,5,7
348,LOC109611826,3,3,3,3,2,3,1,2,4,5,7,7,5,3,4,4
349,LOC105261512,38,40,57,47,31,44,49,44,48,53,44,47,44,32,42,54
350,LOC101896854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,LOC101897546,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,1
352,LOC101897026,2,5,8,8,1,5,9,4,7,2,2,3,6,2,2,9
353,LOC101897202,4,7,8,8,4,6,7,5,10,10,9,9,11,8,10,10
354,LOC101897383,36,26,40,31,34,35,36,41,32,29,33,30,36,26,34,35
355,LOC109611832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,LOC101897718,5,6,7,3,2,4,4,3,35,23,37,36,45,52,41,25
357,LOC109611835,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2
358,LOC101897887,2,12,16,14,2,8,16,6,16,11,8,9,10,7,10,23
359,LOC101898054,10,15,13,15,7,10,13,11,28,36,30,43,33,29,38,27
360,LOC105261517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,LOC101898347,15,39,23,19,15,17,15,17,48,98,90,63,54,51,48,42
362,LOC101898698,0,5,1,2,0,1,1,0,10,11,10,9,12,13,12,11
363,LOC101898526,1,1,1,0,0,1,0,2,7,8,6,4,9,19,4,35
364,LOC101899043,3,2,2,3,3,4,2,3,1,2,2,3,2,1,2,1
365,LOC101899211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,LOC101899391,0,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0
367,LOC101899563,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0
368,LOC101899725,0,0,0,0,0,0,0,0,3,1,3,1,2,5,4,2
369,LOC101900123,1,2,3,2,1,2,3,1,4,1,1,1,2,1,1,2
370,LOC101899896,3,9,10,9,3,6,9,4,14,10,11,10,14,7,11,11
371,LOC105261519,6,5,7,11,8,7,9,7,10,4,5,6,11,1,3,9
372,LOC109611857,2,6,7,3,3,4,4,2,4,4,4,3,4,2,4,6
373,LOC105261521,8,8,11,10,7,7,8,7,7,13,16,10,13,9,13,10
374,LOC105261520,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
375,LOC101901336,3,7,9,8,4,6,9,5,8,5,6,5,8,3,4,7
376,LOC101901165,0,1,1,1,1,1,1,0,2,2,3,2,2,2,2,2
377,LOC101901499,21,28,26,19,24,23,19,13,22,35,49,37,69,37,38,16
378,LOC109611874,0,0,0,0,0,0,1,1,1,2,2,1,0,0,1,0
379,LOC101901662,221,96,202,163,145,242,139,376,0,0,0,0,0,0,0,0
380,LOC101887198,6,3,5,5,4,6,5,5,3,3,3,4,4,2,3,3
381,LOC101887371,0,0,1,1,0,0,0,0,1,1,2,0,0,0,2,2
382,LOC105261529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,LOC101887542,2,6,9,10,3,6,7,3,7,3,4,2,6,2,3,4
384,LOC101887826,2,9,4,6,1,3,4,1,8,1,0,3,3,5,3,2
385,LOC101887990,1,3,14,8,0,3,9,6,4,1,3,1,10,0,4,7
386,LOC101888163,10,16,18,16,10,13,15,12,18,14,14,15,16,11,15,18
387,LOC101888454,1,1,0,1,0,0,0,0,2,2,3,3,2,3,3,1
388,LOC101888861,21,15,20,17,11,17,15,17,15,11,12,11,9,10,10,15
389,LOC101889215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
390,LOC101889390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
391,LOC101889564,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
392,LOC101889733,19,24,23,18,20,17,13,25,18,29,23,25,27,17,13,26
393,LOC109611893,4,4,5,6,5,8,2,5,4,3,5,6,3,5,6,6
394,LOC101890460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,LOC109611899,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0
396,LOC101890629,17,26,36,29,17,22,31,24,34,20,23,24,30,19,24,52
397,LOC101890978,1,15,21,17,1,11,18,5,18,4,3,2,11,4,4,19
398,LOC101890803,19,39,31,31,16,23,25,20,47,38,36,40,37,34,27,50
399,LOC101891149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,LOC101891321,19,15,23,21,18,21,19,19,19,16,18,17,24,16,18,19
401,LOC101891734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,LOC105261539,0,1,1,2,0,0,1,0,2,0,0,0,1,0,0,2
403,LOC101892078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404,LOC101892253,2,2,3,3,3,3,3,4,4,4,5,4,3,3,5,2
405,LOC105261542,5,4,6,7,4,6,5,0,1,2,1,1,2,1,2,1
406,LOC101892593,4,2,2,2,1,3,2,3,2,3,3,2,1,2,3,2
407,LOC105261548,15,12,15,13,10,16,13,13,10,8,7,5,11,6,6,10
408,LOC101892765,2,2,2,1,2,2,2,3,0,2,1,2,1,1,2,2
409,LOC101892938,12,13,12,12,12,16,14,13,8,16,12,11,10,10,13,10
410,LOC101893116,2,17,6,4,3,4,6,6,16,67,26,34,26,5,43,25
411,LOC101893291,49,123,86,94,72,94,128,122,53,197,130,123,99,62,159,117
412,LOC101893458,85,62,87,73,73,93,115,122,1,5,2,4,7,1,4,15
413,LOC101893619,2,2,3,3,2,2,4,4,1,3,3,2,2,1,2,1
414,LOC101893786,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0
415,LOC101893959,5,5,6,7,8,13,13,23,4,3,3,2,4,2,2,2
416,LOC101894304,1,0,1,1,1,1,2,2,1,1,1,1,0,0,1,1
417,LOC101894132,1,0,0,0,0,1,0,0,2,1,1,2,1,1,2,1
418,LOC101894469,0,1,24,0,0,1,2,0,20,21,19,20,19,18,19,24
419,LOC101894634,17,27,25,28,15,22,18,19,23,21,11,24,20,15,12,28
420,LOC101894790,12,11,13,12,10,9,11,11,13,11,10,11,13,8,12,10
421,LOC101894957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,LOC101895457,1,2,2,2,3,4,4,4,2,4,3,2,5,3,7,5
423,LOC101895583,5,15,19,14,4,11,18,11,17,7,6,8,17,7,8,23
424,LOC101895758,6,7,11,10,5,8,10,8,14,11,13,15,14,10,14,13
425,LOC109611934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
426,LOC101896041,51,70,71,56,48,76,78,45,79,40,27,30,72,38,38,75
427,LOC101896202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,LOC101896675,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
429,LOC101897203,0,0,0,0,0,0,0,0,2,3,4,3,1,1,2,2
430,LOC101897384,1,2,1,2,0,1,1,1,3,2,2,4,4,4,2,2
431,LOC101897547,0,1,1,0,0,2,1,2,1,1,1,1,2,1,2,2
432,LOC101897719,0,0,0,0,0,0,0,0,1,2,2,6,2,0,3,2
433,LOC109611954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,LOC101897888,17,6,12,12,9,10,9,18,6,4,4,4,5,3,4,5
435,LOC101898406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,LOC101898055,23,11,18,16,29,23,14,22,0,0,0,0,1,1,0,1
437,LOC101898233,10,18,15,15,11,11,15,12,17,18,18,18,21,15,16,18
438,LOC101898580,12,16,19,17,12,17,15,15,19,14,16,16,20,12,17,17
439,LOC101899392,3,6,0,0,0,3,0,5,0,0,5,0,10,3,5,10
440,LOC101899564,0,0,9,11,3,4,10,0,9,5,0,6,0,0,0,0
441,LOC105261576,1,1,0,1,0,0,0,0,1,1,0,1,1,0,2,0
442,LOC101899897,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1
443,LOC109611977,9,7,10,6,8,9,5,7,7,6,9,10,7,9,9,4
444,LOC101900238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,LOC101900409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,LOC101900586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,LOC101900765,496,497,486,530,566,561,442,436,1932,1863,1993,2301,2060,2747,2322,2277
448,LOC101901121,3,4,9,7,3,4,5,4,8,4,5,6,8,4,5,8
449,LOC101900942,14,15,23,16,14,15,15,13,36,37,47,52,50,41,55,33
450,LOC101901287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,LOC101887264,52,66,74,59,43,58,61,52,72,74,70,65,69,64,65,80
452,LOC101901611,61,76,87,74,56,64,72,60,87,88,79,81,100,70,79,85
453,LOC109611988,1,1,2,2,2,2,3,2,2,2,2,2,2,1,2,2
454,LOC101887433,3,4,6,4,2,3,4,3,6,8,9,8,9,6,9,4
455,LOC101887875,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
456,LOC101888046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,LOC109612005,5,20,13,13,8,20,19,10,13,6,3,12,13,5,5,14
458,LOC101888229,4,1,2,1,2,1,0,1,6,10,10,14,6,11,12,5
459,LOC101888397,0,0,0,0,0,0,0,0,1,3,2,2,1,1,3,1
460,LOC101888564,0,3,1,2,0,1,1,1,21,22,23,19,16,23,24,21
461,LOC101888862,4,0,2,2,3,3,1,0,2,0,1,1,1,2,1,0
462,LOC109612014,1,0,1,1,0,1,1,1,3,4,6,3,6,4,6,4
463,LOC101889334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
464,LOC101889840,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,1
465,LOC101890010,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1
466,LOC101890172,7,4,6,5,5,8,7,7,6,9,11,10,10,5,8,8
467,LOC101890349,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1
468,LOC101890518,1,2,4,3,2,2,3,2,3,3,3,3,4,3,2,4
469,LOC101890690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,LOC101890864,0,0,0,0,0,0,0,0,11,23,21,19,11,6,17,13
471,LOC101891209,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
472,LOC101891615,26,41,48,35,25,34,38,29,56,62,58,54,60,41,54,58
473,LOC101891905,263,277,285,266,330,237,289,162,985,1212,1158,1429,1175,923,1176,523
474,LOC101892079,0,0,0,0,0,0,0,0,2,2,1,5,3,0,5,1
475,LOC109612035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,LOC101892425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
477,LOC101892594,14,53,61,45,9,31,54,24,50,30,24,24,32,16,28,57
478,LOC105261609,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
479,LOC101892766,1,1,1,1,0,0,0,0,5,6,5,3,9,5,3,6
480,LOC101892939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
481,LOC101893117,5,16,18,8,9,8,7,7,29,31,25,27,18,29,31,23
482,LOC105261613,8,96,21,42,3,24,27,11,404,322,259,277,163,572,347,253
483,LOC105261616,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
484,LOC101893459,2,15,17,5,2,9,2,4,76,74,67,80,64,83,79,64
485,LOC101893620,1,4,5,4,2,3,4,3,4,5,4,5,6,4,4,5
486,LOC101894470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,LOC101894635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,LOC101894305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,LOC105261622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,LOC101893787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,LOC101894791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,LOC101893960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,LOC101894133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,LOC101894958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,LOC101895117,2,4,5,6,2,2,6,2,11,13,12,11,13,5,12,8
496,LOC101895458,6,10,15,12,6,8,13,8,13,11,10,9,13,8,8,15
497,LOC101895289,37,53,57,51,34,44,49,42,63,51,55,54,61,50,53,76
498,LOC101895638,502,488,458,486,486,496,431,420,1827,2190,2211,2384,2085,2613,2443,1757
499,LOC101895811,0,2,2,2,0,3,2,1,2,0,0,1,1,0,1,3
500,LOC101895986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,LOC101896146,14,16,15,18,13,16,12,15,18,20,21,17,21,13,18,14
502,LOC101896318,1,2,3,3,2,2,3,2,5,3,6,7,8,4,6,4
503,LOC101896495,221,96,202,163,145,242,139,376,0,0,0,0,0,0,0,0
504,LOC101896676,55,1122,320,416,62,165,362,52,3621,2463,3261,3961,3756,4165,3247,2381
505,LOC101896856,55,63,65,61,53,61,61,54,69,68,69,76,65,67,58,76
506,LOC109611610,6,5,9,8,5,6,7,6,8,6,8,6,8,5,7,10
507,LOC101897028,12,12,28,25,9,17,14,14,23,19,23,18,19,14,17,23
508,LOC101897204,44,59,70,57,44,47,57,57,76,91,79,83,87,66,77,102
509,LOC101898407,8,7,14,8,16,11,10,6,29,11,15,21,18,14,55,35
510,LOC101898234,32,32,45,42,21,30,32,32,60,48,50,53,43,41,48,55
511,LOC101897720,7,7,11,11,6,8,9,7,9,7,7,9,8,6,8,10
512,LOC105261633,3,2,4,4,3,3,3,2,7,7,9,6,6,3,8,2
513,LOC101898581,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
514,LOC101898751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,LOC101898920,3,3,5,2,3,5,8,5,2,3,3,1,6,3,4,4
516,LOC105261635,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
517,LOC101899213,1,2,2,3,1,1,3,1,2,2,1,1,2,1,1,3
518,LOC101899393,1,3,4,2,1,2,2,1,3,0,1,2,4,0,1,3
519,LOC105261638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,LOC101899565,0,0,0,0,0,0,0,0,126,26,38,39,25,79,69,37
521,LOC101899727,4,10,14,9,10,9,8,2,7,12,15,8,16,5,7,5
522,LOC101899898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
523,LOC105261642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,LOC101900064,0,0,0,0,0,0,0,0,2,1,2,1,2,2,3,2
525,LOC101900239,39,62,49,42,56,57,42,39,80,139,152,107,179,133,134,80
526,LOC101900410,23,23,35,31,21,24,29,22,34,24,35,36,39,23,34,29
527,LOC101900587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,LOC109612099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,LOC101900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,LOC101900943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,LOC101901122,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0
532,LOC101901288,8,6,11,7,7,10,5,6,12,7,14,13,10,13,11,7
533,LOC101901448,77,40,58,48,61,79,67,67,10,39,29,22,25,14,27,19
534,LOC101901612,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
535,LOC101901779,53,26,37,35,48,56,33,46,25,25,27,24,27,23,25,20
536,LOC101887314,1,0,1,1,1,1,0,1,1,2,1,2,1,1,1,0
537,LOC101887827,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1
538,LOC101887991,2,3,3,4,2,3,2,3,4,5,6,6,5,5,6,4
539,LOC101888164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,LOC101888510,14,16,9,7,12,15,11,8,7,11,12,15,13,13,11,9
541,LOC101888335,20,20,23,17,22,21,16,19,14,21,23,20,20,14,18,14
542,LOC101889335,0,0,0,0,0,0,0,0,2,3,2,2,2,4,3,2
543,LOC101889509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,LOC101889667,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
545,LOC109612121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,LOC101888685,7,7,11,9,6,7,9,7,15,12,13,14,17,13,15,16
547,LOC101889841,2,7,12,8,3,4,9,4,9,3,3,3,7,3,4,12
548,LOC101888863,59,25,37,40,61,64,43,67,0,0,0,0,0,1,0,0
549,LOC101890011,5,14,16,13,5,9,13,8,14,8,7,8,13,6,7,17
550,LOC101890173,0,3,4,3,0,2,4,1,3,1,1,2,3,1,2,5
551,LOC101889038,19,28,32,28,17,24,28,23,17,10,9,8,17,11,11,16
552,LOC105261660,1,2,7,1,8,2,1,1,78,109,68,63,90,46,77,111
553,LOC101890569,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,2
554,LOC101890740,19,15,21,19,15,22,21,23,17,17,16,18,18,14,17,17
555,LOC101890914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,LOC101891090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,LOC101891261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,LOC101891435,1,1,1,1,1,1,0,0,2,2,4,3,2,2,4,1
559,LOC101891616,18,26,26,24,21,23,25,24,36,48,41,45,55,42,44,36
560,LOC101891785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,LOC101891959,1,1,1,1,1,1,0,1,2,4,4,4,2,2,3,3
562,LOC101892132,0,14,24,21,0,11,21,5,18,0,0,1,10,0,0,19
563,LOC101892302,7,16,17,15,6,9,14,9,19,18,16,17,19,15,15,32
564,LOC101892471,31,8,17,17,25,28,18,37,0,0,0,0,0,1,0,0
565,LOC101892646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
566,LOC101892823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,LOC101892994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,LOC101893172,0,3,5,4,0,2,3,3,4,3,2,2,3,1,2,2
569,LOC101893333,7,10,12,11,7,9,10,6,9,8,9,7,11,5,7,7
570,LOC101893839,16,17,19,20,19,19,19,20,23,24,23,25,29,21,21,22
571,LOC101894012,75,60,74,81,56,72,74,89,63,66,50,58,60,44,52,82
572,LOC105261673,340,442,466,407,410,426,436,376,515,596,683,525,583,412,572,488
573,LOC101894188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,LOC101894362,29,51,65,56,30,46,62,40,55,43,41,42,69,31,38,70
575,LOC101894521,21,29,42,39,13,31,39,26,34,17,18,17,26,12,18,37
576,LOC101894841,20,20,24,24,26,23,22,17,26,30,26,26,26,23,18,21
577,LOC101894682,10,23,36,31,7,20,29,17,27,11,11,12,21,8,10,39
578,LOC105261675,0,24,29,28,0,11,34,7,17,0,0,0,13,0,0,27
579,LOC109612215,2,3,2,3,1,2,2,2,3,3,3,3,2,1,2,2
580,LOC101895172,23,34,33,33,18,26,35,27,32,25,23,31,33,20,24,34
581,LOC101895517,22,17,22,22,15,24,18,20,26,26,30,29,23,24,28,19
582,LOC101895345,456,443,438,439,414,449,407,431,1574,1798,1768,1902,1548,2064,2015,1562
583,LOC105261677,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
584,LOC109612223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,LOC101895870,49,70,83,69,45,68,68,49,54,32,41,42,38,37,35,91
586,LOC101896042,12,17,24,17,9,13,21,12,19,10,9,10,13,8,8,20
587,LOC101896203,8,5,11,6,5,7,7,4,12,9,18,14,12,10,14,8
588,LOC101896376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
589,LOC101896554,4,6,9,7,4,6,8,4,9,6,6,6,9,5,7,8
590,LOC101896857,794,441,654,644,1015,756,649,773,208,225,257,221,201,195,217,161
591,LOC101897029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,LOC101897205,0,1,1,1,0,0,1,0,7,8,9,8,9,11,7,9
593,LOC101897385,0,4,6,5,0,3,7,1,4,1,1,1,6,1,1,4
594,LOC105261698,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
595,LOC101897548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,LOC105261700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,LOC101898056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,LOC101898808,33,36,40,37,38,37,34,33,40,39,51,45,53,38,51,39
599,LOC101898235,12,13,17,16,10,14,14,12,21,16,16,16,19,12,16,20
600,LOC101898983,5,8,10,8,6,6,8,6,13,11,11,13,12,8,12,11
601,LOC101899157,8,12,17,13,8,11,13,10,16,15,17,17,16,12,15,19
602,LOC101899333,0,3,4,4,0,2,3,1,3,0,0,0,2,0,0,4
603,LOC101899664,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0
604,LOC101899834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,LOC101900003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,LOC101899508,0,0,0,0,0,0,0,0,1,1,1,0,1,3,2,1
607,LOC109612253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,LOC101900177,78,58,61,54,109,57,82,86,0,1,0,5,0,20,0,7
609,LOC101900354,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
610,LOC101901166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,LOC101901337,1,2,2,2,2,4,2,2,1,0,0,0,1,1,1,1
612,LOC101900636,157,138,143,143,128,147,135,141,560,571,535,637,538,638,670,492
613,LOC101900993,7,19,4,5,6,6,3,3,111,52,43,55,102,91,55,82
614,LOC101900816,10,41,8,12,6,23,9,5,222,144,134,120,175,305,127,116
615,LOC101901500,59,20,37,44,37,54,47,70,29,27,21,26,27,21,28,27
616,LOC109612263,0,1,0,0,0,0,0,0,0,1,0,0,0,8,6,9
617,LOC101901663,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
618,LOC109612266,1,2,2,1,1,2,1,1,4,5,6,2,4,3,5,2
619,LOC101887315,62,40,50,43,80,65,46,60,33,44,41,41,34,33,39,32
620,LOC101887481,16,21,20,16,15,19,19,16,15,14,13,16,17,12,17,20
621,LOC105261710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
622,LOC101888565,0,7,11,9,0,5,10,3,10,1,0,0,5,0,1,14
623,LOC101887657,4,6,9,8,4,6,7,5,7,4,5,4,5,3,4,8
624,LOC101887828,12,20,24,20,12,16,22,13,24,17,21,20,36,19,21,18
625,LOC101888230,3,6,9,8,3,5,7,4,8,5,6,5,8,4,5,7
626,LOC101888398,12,29,35,27,11,20,25,16,26,17,18,19,25,12,18,47
627,LOC109612283,1,1,0,1,2,2,1,0,1,0,0,0,1,1,0,0
628,LOC105261714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,LOC101888743,63,80,103,81,58,73,83,71,138,151,156,167,153,137,174,166
630,LOC101889216,0,0,0,0,0,0,0,0,2,2,2,4,0,3,2,0
631,LOC109612292,5,11,8,5,10,7,8,4,10,2,3,6,12,7,5,1
632,LOC101889391,62,72,58,54,57,63,51,59,95,106,87,109,101,88,101,71
633,LOC101889842,2,2,4,2,2,3,3,3,4,3,3,3,2,2,2,3
634,LOC101890012,4,5,7,5,3,6,5,6,6,7,7,8,8,6,9,7
635,LOC109612301,2,2,3,3,3,3,4,3,5,3,5,4,5,4,5,7
636,LOC101890570,45,36,48,46,42,46,45,46,41,38,39,40,50,33,42,40
637,LOC101892026,3,7,9,8,2,7,7,5,20,21,20,21,17,14,20,16
638,LOC109612357,0,2,0,0,0,0,1,0,1,1,1,1,2,1,1,1
639,LOC101892535,9,15,19,16,7,13,18,10,16,9,9,8,14,7,8,13
640,LOC101892709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,LOC101892885,0,1,1,0,0,0,0,0,8,18,17,11,15,7,13,11
642,LOC101893056,5,7,9,9,6,7,9,7,10,7,7,8,9,5,7,9
643,LOC109612370,5,4,5,4,3,4,5,5,7,10,11,7,9,5,7,8
644,LOC101893233,0,8,14,10,2,5,10,4,11,1,2,3,9,1,1,9
645,LOC101893396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,LOC101893562,1,0,1,0,1,0,0,0,2,3,3,2,3,4,3,2
647,LOC101893731,2,1,2,2,2,2,2,1,3,2,3,3,3,4,3,2
648,LOC101894069,1,5,7,4,1,3,6,2,4,1,2,2,5,2,3,9
649,LOC101894241,45,27,38,39,45,37,35,40,22,22,19,20,26,15,16,20
650,LOC101894408,26,17,20,19,23,23,20,15,21,22,23,21,21,20,25,20
651,LOC101895290,0,4,0,2,0,1,2,0,16,17,17,14,20,13,15,12
652,LOC101895459,0,0,2,1,1,0,0,0,0,1,2,0,0,0,0,0
653,LOC101894959,3,14,7,8,2,5,5,4,69,64,68,56,51,56,62,54
654,LOC101895118,5,5,6,5,4,5,6,5,7,6,6,7,8,5,7,7
655,LOC101895639,1,0,1,0,1,0,0,0,2,3,3,2,3,4,3,2
656,LOC105261731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
657,LOC101895987,0,0,0,0,0,0,0,0,11,16,17,14,7,5,11,6
658,LOC109612383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,LOC109612384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,LOC101896796,3,1,2,2,1,2,3,3,0,0,0,0,0,0,0,0
661,LOC101896264,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
662,LOC101896968,5,7,10,10,5,7,7,6,9,8,10,9,9,6,8,7
663,LOC101897258,4,7,7,5,5,5,10,6,7,5,4,5,6,3,6,8
664,LOC105261736,8,11,12,11,7,10,12,10,11,9,9,10,11,8,10,12
665,LOC101897664,1645,2341,2456,2286,1673,1853,2387,1725,2138,2010,1820,1703,2178,1222,1532,2373
666,LOC101897838,18,40,43,37,23,32,43,30,43,48,48,49,63,39,50,55
667,LOC105261740,14,8,11,14,12,11,9,12,19,15,17,22,22,13,14,14
668,LOC101898348,1,2,2,1,1,2,1,1,7,8,8,8,7,7,10,6
669,LOC109612406,1,0,1,3,0,1,1,0,0,0,0,1,1,0,0,0
